source_id,time,filter,mag
S251112cm_100Mpc,7.5,y,20.545208515948826
S251112cm_100Mpc,7.5,z,21.27663028763106
S251112cm_100Mpc,7.6,g,24.53262141345496
S251112cm_100Mpc,7.6,i,21.76723764981604
S251112cm_100Mpc,7.6,r,22.653437808049716
S251112cm_100Mpc,7.6,u,26.916386283447334
S251112cm_100Mpc,7.6,y,20.58692792425677
S251112cm_100Mpc,7.6,z,21.319201239598776
S251112cm_100Mpc,7.7,g,24.613275593199788
S251112cm_100Mpc,7.7,i,21.81272090449096
S251112cm_100Mpc,7.7,r,22.709348453421963
S251112cm_100Mpc,7.7,u,27.014909267593094
S251112cm_100Mpc,7.7,y,20.62767101997944
S251112cm_100Mpc,7.7,z,21.361070492944222
S251112cm_100Mpc,7.8,g,24.69129536414102
S251112cm_100Mpc,7.8,i,21.857202260456653
S251112cm_100Mpc,7.8,r,22.763989012757698
S251112cm_100Mpc,7.8,u,27.109705560144896
S251112cm_100Mpc,7.8,y,20.666924713686917
S251112cm_100Mpc,7.8,z,21.4017576880278
S251112cm_100Mpc,7.9,g,24.766129033443864
S251112cm_100Mpc,7.9,i,21.900456970870938
S251112cm_100Mpc,7.9,r,22.81706183959866
S251112cm_100Mpc,7.9,u,27.19997463334469
S251112cm_100Mpc,7.9,y,20.704436400954798
S251112cm_100Mpc,7.9,z,21.441027084991248
S251112cm_100Mpc,8.0,g,24.83774672595477
S251112cm_100Mpc,8.0,i,21.942535706339832
S251112cm_100Mpc,8.0,r,22.868612995322195
S251112cm_100Mpc,8.0,u,27.285613598918154
S251112cm_100Mpc,8.0,y,20.74022976751049
S251112cm_100Mpc,8.0,z,21.47889748752496
S251112cm_100Mpc,8.1,g,24.906574390667046
S251112cm_100Mpc,8.1,i,21.983731870180353
S251112cm_100Mpc,8.1,r,22.918994709249308
S251112cm_100Mpc,8.1,u,27.367139065475918
S251112cm_100Mpc,8.1,y,20.774573620215577
S251112cm_100Mpc,8.1,z,21.515619552144152
S251112cm_100Mpc,8.2,g,24.973390537079435
S251112cm_100Mpc,8.2,i,22.024516974623847
S251112cm_100Mpc,8.2,r,22.96879222281319
S251112cm_100Mpc,8.2,u,27.44554055281013
S251112cm_100Mpc,8.2,y,20.807920895449115
S251112cm_100Mpc,8.2,z,21.551612832886377
S251112cm_100Mpc,8.3,g,25.03919185652374
